subject,sentence,word,N400,N400base,surpSF,surpMYLM,surpGPT2,mylmSU,SU
subj_17,sent_108,his,0.470719218,-1.977865458,2.359236479,4.612754822,0.959694803,0.296377271,0.074396797
subj_17,sent_108,hands,-3.762182474,1.983684659,4.117356777,4.971460819,0.861751613,0.278206855,0.05893847
subj_17,sent_108,and,7.342928886,-4.447347164,2.235445023,2.533198595,1.711078618,0.288512975,0.031582057
subj_17,sent_108,flicked,-1.135549784,-1.526473284,9.661107063,10.99871635,4.011368961,0.280209541,0.024007607
subj_17,sent_108,water,-4.698289871,-1.377392411,8.71460247,7.895715714,5.994226959,0.25085786,0.01984846
subj_17,sent_108,at,-1.773799539,-0.234065056,4.3019557,5.324337006,1.535320245,0.283475429,0.017456977
subj_17,sent_108,Bob,3.858929873,1.310343623,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_18,sent_108,washed,-3.307423353,-0.538552701,9.341726303,10.60174847,14.14017685,0.270755142,0.120996326
subj_18,sent_108,his,3.974268675,-0.300759792,2.359236479,4.612754822,0.959694803,0.296377271,0.074396797
subj_18,sent_108,hands,0.53111285,0.13551186,4.117356777,4.971460819,0.861751613,0.278206855,0.05893847
subj_18,sent_108,and,-0.026042435,3.339579821,2.235445023,2.533198595,1.711078618,0.288512975,0.031582057
subj_18,sent_108,flicked,1.256710887,-0.559139848,9.661107063,10.99871635,4.011368961,0.280209541,0.024007607
subj_18,sent_108,water,-6.142064095,-4.798628807,8.71460247,7.895715714,5.994226959,0.25085786,0.01984846
subj_18,sent_108,at,-1.501976371,2.90571928,4.3019557,5.324337006,1.535320245,0.283475429,0.017456977
subj_18,sent_108,Bob,-1.598721027,3.536703825,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_19,sent_108,his,4.140153885,-0.519024014,2.359236479,4.612754822,0.959694803,0.296377271,0.074396797
subj_19,sent_108,hands,3.967543602,-2.046800375,4.117356777,4.971460819,0.861751613,0.278206855,0.05893847
subj_19,sent_108,and,-3.8433218,-6.523946762,2.235445023,2.533198595,1.711078618,0.288512975,0.031582057
subj_19,sent_108,flicked,0.524196684,-7.395637035,9.661107063,10.99871635,4.011368961,0.280209541,0.024007607
subj_19,sent_108,water,-5.010851383,-10.60125351,8.71460247,7.895715714,5.994226959,0.25085786,0.01984846
subj_19,sent_108,at,-3.773158312,3.913979292,4.3019557,5.324337006,1.535320245,0.283475429,0.017456977
subj_19,sent_108,Bob,11.48885536,-0.551116705,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_20,sent_108,washed,-1.290030479,-3.870266199,9.341726303,10.60174847,14.14017685,0.270755142,0.120996326
subj_20,sent_108,his,3.540977716,-0.883269131,2.359236479,4.612754822,0.959694803,0.296377271,0.074396797
subj_20,sent_108,hands,-3.492457867,-2.160874367,4.117356777,4.971460819,0.861751613,0.278206855,0.05893847
subj_20,sent_108,and,-0.100404948,0.688900352,2.235445023,2.533198595,1.711078618,0.288512975,0.031582057
subj_20,sent_108,flicked,-0.13903293,-1.271127224,9.661107063,10.99871635,4.011368961,0.280209541,0.024007607
subj_20,sent_108,water,-4.119124413,1.74254334,8.71460247,7.895715714,5.994226959,0.25085786,0.01984846
subj_20,sent_108,at,0.520504057,-0.140971646,4.3019557,5.324337006,1.535320245,0.283475429,0.017456977
subj_20,sent_108,Bob,-4.308260918,-5.709311485,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_21,sent_108,washed,-7.226807117,2.537189722,9.341726303,10.60174847,14.14017685,0.270755142,0.120996326
subj_21,sent_108,his,3.106168509,0.847689807,2.359236479,4.612754822,0.959694803,0.296377271,0.074396797
subj_21,sent_108,hands,-4.132989407,0.680683136,4.117356777,4.971460819,0.861751613,0.278206855,0.05893847
subj_21,sent_108,and,1.066608906,0.311516672,2.235445023,2.533198595,1.711078618,0.288512975,0.031582057
subj_21,sent_108,flicked,-7.914792061,-0.651340425,9.661107063,10.99871635,4.011368961,0.280209541,0.024007607
subj_21,sent_108,water,-4.163323402,7.654464245,8.71460247,7.895715714,5.994226959,0.25085786,0.01984846
subj_21,sent_108,at,3.525693178,-1.335954785,4.3019557,5.324337006,1.535320245,0.283475429,0.017456977
subj_21,sent_108,Bob,2.646707058,2.686332703,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_22,sent_108,flicked,-3.554998636,-2.707566023,9.661107063,10.99871635,4.011368961,0.280209541,0.024007607
subj_22,sent_108,Bob,2.210300446,6.878012657,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_23,sent_108,washed,-5.696046829,-7.377072811,9.341726303,10.60174847,14.14017685,0.270755142,0.120996326
subj_23,sent_108,his,0.001448616,1.893210173,2.359236479,4.612754822,0.959694803,0.296377271,0.074396797
subj_23,sent_108,hands,4.123871326,2.866243839,4.117356777,4.971460819,0.861751613,0.278206855,0.05893847
subj_23,sent_108,and,1.101832628,1.156406641,2.235445023,2.533198595,1.711078618,0.288512975,0.031582057
subj_23,sent_108,flicked,-3.426926851,-4.539082527,9.661107063,10.99871635,4.011368961,0.280209541,0.024007607
subj_23,sent_108,water,-1.955160975,0.698926091,8.71460247,7.895715714,5.994226959,0.25085786,0.01984846
subj_23,sent_108,at,-2.448918581,4.059151649,4.3019557,5.324337006,1.535320245,0.283475429,0.017456977
subj_23,sent_108,Bob,2.431038857,-1.910806417,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_24,sent_108,washed,3.764113426,-2.853878736,9.341726303,10.60174847,14.14017685,0.270755142,0.120996326
subj_24,sent_108,hands,0.541617811,-0.90878731,4.117356777,4.971460819,0.861751613,0.278206855,0.05893847
subj_24,sent_108,water,3.210980654,-6.938062191,8.71460247,7.895715714,5.994226959,0.25085786,0.01984846
subj_24,sent_108,at,-3.421041965,-4.339827061,4.3019557,5.324337006,1.535320245,0.283475429,0.017456977
subj_24,sent_108,Bob,2.1437006,0.437607765,11.93161106,9.516726494,8.320512762,0.24571012,0.013244824
subj_1,sent_109,break,-3.103178978,-11.03293991,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_1,sent_109,your,-4.476157188,-4.725876331,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_1,sent_109,neck,-4.638133526,4.077678204,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_1,sent_109,if,-3.610766172,2.444285393,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_1,sent_109,you,-4.704048157,1.15899837,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_1,sent_109,don't,2.849856138,2.464306831,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_1,sent_109,fix,-2.9048419,-7.067856312,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_1,sent_109,that,2.823988676,0.283716351,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_1,sent_109,water,1.433282614,3.380026579,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_2,sent_109,break,0.479133606,2.143147945,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_2,sent_109,your,-9.606458664,-7.853207588,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_2,sent_109,neck,4.236859798,-4.369655609,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_2,sent_109,you,-3.423474073,-5.162227631,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_2,sent_109,don't,1.594660401,-1.664072156,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_2,sent_109,fix,2.77262044,-2.653085709,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_2,sent_109,that,-0.93233794,3.005818367,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_2,sent_109,water,0.250500947,-1.483519077,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_3,sent_109,break,-2.403386593,-3.715436459,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_3,sent_109,your,-4.41180706,1.751491904,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_3,sent_109,neck,1.793235898,-2.887349129,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_3,sent_109,if,-5.454703331,2.830814838,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_3,sent_109,you,-4.069795609,6.811703682,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_3,sent_109,don't,-1.833452106,-0.454197586,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_3,sent_109,fix,-0.922721684,1.848754525,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_3,sent_109,that,-5.228158951,-5.014744759,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_3,sent_109,water,5.765852451,4.729500294,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_4,sent_109,break,3.323931456,-0.157549337,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_4,sent_109,your,-1.799187779,-9.2894907,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_4,sent_109,neck,1.125528336,2.983268976,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_4,sent_109,if,4.529284,3.726331711,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_4,sent_109,you,-6.115659714,1.673710942,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_4,sent_109,don't,-4.375012398,-0.350791097,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_4,sent_109,fix,-8.087543488,-10.56953335,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_4,sent_109,that,3.993515968,0.545846343,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_5,sent_109,break,2.986683846,4.453374386,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_5,sent_109,your,-6.772209167,-2.870907545,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_5,sent_109,neck,2.38366127,-3.93661356,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_5,sent_109,if,0.476734847,1.185393095,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_5,sent_109,you,0.109628648,9.053565979,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_5,sent_109,don't,-2.338567495,1.03868854,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_5,sent_109,fix,-0.026104871,1.499334097,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_5,sent_109,that,-2.730628729,5.13181448,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_5,sent_109,water,-1.410834908,-6.26243782,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_6,sent_109,break,-2.501539946,-3.270880938,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_6,sent_109,your,0.398526371,-1.420369267,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_6,sent_109,neck,0.156019077,-4.173885822,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_6,sent_109,if,5.421043396,1.581074953,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_6,sent_109,you,3.031512737,-2.889110804,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_6,sent_109,don't,1.087760806,-2.041457891,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_6,sent_109,fix,2.465187788,-0.368668139,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_6,sent_109,that,0.215635672,-3.488780737,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_6,sent_109,water,0.659802616,-0.204702243,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_7,sent_109,break,3.819959402,-0.085074484,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_7,sent_109,your,0.279901147,-0.881942987,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_7,sent_109,neck,2.094889402,-5.66810894,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_7,sent_109,if,-0.982274055,5.463935375,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_7,sent_109,you,-0.765179336,-3.008687735,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_7,sent_109,don't,-0.329475552,-2.352908134,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_7,sent_109,fix,-4.945595741,0.716588616,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_7,sent_109,that,0.299236685,-0.049147893,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_7,sent_109,water,-3.322008133,5.639434338,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_8,sent_109,break,-3.036868572,-4.702170849,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_8,sent_109,your,3.561754227,-0.853384852,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_8,sent_109,neck,3.11246562,-1.22484827,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_8,sent_109,if,2.69252944,-7.503557682,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_8,sent_109,you,-0.233892575,0.289209545,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_8,sent_109,don't,5.636608124,-2.63207531,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_8,sent_109,fix,2.260599852,-3.693234205,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_8,sent_109,that,-0.77707845,-7.249407291,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_8,sent_109,water,5.012016296,-4.311332703,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_9,sent_109,break,2.218744278,2.531381369,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_9,sent_109,your,2.45877552,-17.37012291,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_9,sent_109,neck,-8.961593628,14.9732151,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_9,sent_109,if,-3.741943359,-20.08691597,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_9,sent_109,you,25.88768959,6.667793751,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_9,sent_109,don't,-10.34933758,-0.047849882,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_9,sent_109,water,-9.579693794,4.927180767,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_10,sent_109,break,2.317699909,-3.22827816,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_10,sent_109,your,-0.482212543,-1.296014309,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_10,sent_109,neck,0.830988467,-2.165373564,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_10,sent_109,if,-1.017790318,0.00593317,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_10,sent_109,you,0.321440339,0.921840727,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_10,sent_109,don't,-0.856212974,-0.707690418,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_10,sent_109,fix,0.436033487,1.352158666,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_10,sent_109,that,-2.884520769,-1.513407707,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_10,sent_109,water,-0.966401219,0.663028777,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_11,sent_109,break,-0.573459148,-7.440368176,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_11,sent_109,neck,-1.245877504,3.295006037,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_11,sent_109,if,2.684086561,-2.232910872,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_11,sent_109,you,-3.837435961,-3.700563669,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_11,sent_109,don't,-0.239481285,-4.763791561,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_11,sent_109,fix,3.606085062,1.198906541,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_11,sent_109,that,0.632749379,-0.68246156,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_11,sent_109,water,-3.369274616,3.286935091,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_12,sent_109,break,3.900045872,3.3576653,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_12,sent_109,your,4.964422703,-1.975668311,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_12,sent_109,neck,4.519342899,-14.8577919,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_12,sent_109,if,4.914277554,6.623375416,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_12,sent_109,you,-2.824964046,-2.831141949,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_12,sent_109,don't,2.503865957,-7.293228149,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_12,sent_109,fix,-2.289114475,-3.124794245,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_12,sent_109,that,-0.527715802,2.361979723,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_12,sent_109,water,4.106722832,-1.525409222,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_13,sent_109,break,-5.18961525,-2.838854074,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_13,sent_109,your,-0.967831433,-2.860426426,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_13,sent_109,neck,1.899073601,-2.816244125,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_13,sent_109,if,0.902823865,3.121907949,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_13,sent_109,you,2.135268927,-1.047704577,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_13,sent_109,don't,2.149554491,1.759548306,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_13,sent_109,fix,-2.465683699,2.665009499,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_13,sent_109,that,-1.958489537,-3.095692635,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_13,sent_109,water,2.677428484,-2.301920891,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_14,sent_109,your,3.311021328,-5.782639027,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_14,sent_109,neck,-2.475436449,-7.023414135,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_14,sent_109,you,0.539129317,1.940595984,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_14,sent_109,don't,3.890149593,-3.329117775,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_14,sent_109,fix,-0.082632899,-2.321870804,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_14,sent_109,that,-1.075073838,-2.128310204,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_15,sent_109,break,-2.448668242,-6.29321909,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_15,sent_109,your,5.191533089,-6.522722721,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_15,sent_109,neck,5.749805927,-7.48431015,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_15,sent_109,if,-7.706660748,-2.381457329,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_15,sent_109,you,0.353451937,-1.326598763,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_15,sent_109,don't,5.266277313,1.810816765,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_15,sent_109,fix,4.639280796,-4.612763882,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_15,sent_109,that,1.076544285,-2.043256521,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_15,sent_109,water,-0.471673697,-5.226778507,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_16,sent_109,break,0.477439582,0.50779897,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_16,sent_109,neck,0.580976069,-4.43345499,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_16,sent_109,if,0.872788906,5.200654984,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_16,sent_109,you,0.151746958,-2.140403748,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_16,sent_109,don't,-0.500071049,-3.114513874,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_16,sent_109,fix,-4.278669357,-1.228435516,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_16,sent_109,that,-3.346975088,-1.722836971,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_16,sent_109,water,-2.409415483,3.754143953,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_17,sent_109,your,2.966284037,4.833873749,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_17,sent_109,neck,-3.4651618,-1.603699446,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_17,sent_109,if,-2.821265697,2.340836525,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_17,sent_109,you,-3.141086578,1.065413356,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_17,sent_109,don't,0.177323118,4.435286045,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_17,sent_109,fix,-4.952693462,6.636424065,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_17,sent_109,that,1.178239465,-0.609145343,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_17,sent_109,water,-3.18697691,-5.099808693,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_18,sent_109,neck,-2.565332413,0.247295126,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_18,sent_109,if,-1.291299701,-0.869088531,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_18,sent_109,you,0.910247982,-0.398354352,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_18,sent_109,don't,-1.055513024,-1.424852848,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_18,sent_109,fix,-2.092992067,6.313040733,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_18,sent_109,that,-1.79624629,-1.455114484,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_18,sent_109,water,-0.335236281,1.606543899,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_19,sent_109,your,8.850610733,-13.45481777,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_19,sent_109,neck,-8.556164742,2.816008329,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_19,sent_109,if,4.398741245,-12.81437874,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_19,sent_109,you,1.570855975,2.574739695,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_19,sent_109,don't,2.398722649,-0.017850798,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_19,sent_109,fix,-8.755263329,-0.352482617,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_19,sent_109,that,0.367945343,-6.003267288,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_19,sent_109,water,3.420094252,1.687729955,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_20,sent_109,break,-3.755397081,-2.078367233,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_20,sent_109,your,0.975749135,1.055478692,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_20,sent_109,neck,5.340085983,2.271078825,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_20,sent_109,if,-1.991712689,-10.00561142,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_20,sent_109,fix,-4.179005146,2.993362427,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_20,sent_109,that,-1.939691544,0.80262208,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_20,sent_109,water,-3.335403204,3.89848876,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_21,sent_109,break,-4.463353157,0.969693422,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_21,sent_109,your,-4.047225952,6.672991276,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_21,sent_109,neck,1.469865561,-5.05784893,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_21,sent_109,if,-2.489860773,-1.362541199,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_21,sent_109,you,1.864044905,-2.375606298,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_21,sent_109,don't,-1.297746897,9.811389923,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_21,sent_109,fix,0.658662736,-6.769873619,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_21,sent_109,that,1.073828578,-3.231530428,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_21,sent_109,water,1.053140283,6.703986645,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_22,sent_109,break,3.229691267,-2.459845781,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_22,sent_109,your,-6.28966856,5.804107666,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_22,sent_109,neck,-0.358258963,6.035946846,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_22,sent_109,if,-5.464704514,-1.185553432,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_22,sent_109,you,6.355767727,-3.424467564,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_22,sent_109,don't,3.016673326,-13.7995224,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_22,sent_109,fix,-3.860437393,1.05875361,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_22,sent_109,that,4.198223114,-5.79130125,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_22,sent_109,water,2.230021715,0.10428986,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_23,sent_109,break,-1.762590885,12.51450157,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_23,sent_109,your,-4.2105937,-2.485351324,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_23,sent_109,neck,0.687147975,-2.085433245,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_23,sent_109,if,-2.278657913,4.617160797,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_23,sent_109,you,-4.002193451,3.933875322,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_23,sent_109,don't,1.048069358,-8.393231392,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
subj_23,sent_109,fix,-1.173758388,6.168183804,9.75692749,10.11291504,7.163233278,0.259934694,0.009987754
subj_23,sent_109,that,1.101326346,-8.517729759,3.97373414,4.069944382,3.173839644,0.270557046,0.008458185
subj_23,sent_109,water,-4.613390923,-4.974695206,10.13091946,8.793365479,6.637137381,0.267195314,0.007318109
subj_24,sent_109,break,0.270990849,-5.229267597,7.330278397,7.387588501,6.291648369,0.287416726,0.104653843
subj_24,sent_109,your,1.52387166,-1.496140718,4.006612778,2.089557409,4.965849878,0.323435456,0.0421976
subj_24,sent_109,neck,1.294794321,-8.543292999,6.925858974,14.153265,2.909330289,0.311881214,0.022617888
subj_24,sent_109,if,5.054967403,0.530518234,6.555147171,7.529266834,2.398447946,0.307943583,0.026381662
subj_24,sent_109,you,-1.042675495,3.657802343,1.867004156,1.376919746,0.414467815,0.301436543,0.030278651
subj_24,sent_109,don't,-7.09913826,-0.192893252,3.888761282,2.007318497,0.557726854,0.266377181,0.017274685
