stim_id,dataset,critical_word,word_length,word_position,zipf_freq,log10_word_freq,coltheart_n
2033,frank_2015,to,2,4,7.43,-1.570247703852816,37
2034,frank_2015,talk,4,5,5.42,-3.5800426002035644,15
2035,frank_2015,your,4,7,6.53,-2.4698001736864703,11
2036,frank_2015,mother,6,8,5.24,-3.759448255779274,8
2037,frank_2015,like,4,9,6.41,-2.5900667076825585,24
2038,frank_2015,that,4,10,7.01,-1.9913997856601942,15
2039,frank_2015,shall,5,1,5.03,-3.9706121635068232,12
2040,frank_2015,have,4,2,6.71,-2.289882550230398,26
2041,frank_2015,a,1,3,7.36,-1.640164498695288,51
2042,frank_2015,victory,7,4,4.73,-4.270017626955226,0
2043,frank_2015,and,3,5,7.41,-1.5900668597700878,15
2044,frank_2015,I,1,0,7.09,-1.9100948532521091,51
2045,frank_2015,want,4,7,6.04,-2.9586069200287892,26
2046,frank_2015,it,2,8,6.95,-2.050122247220762,13
2047,frank_2015,to,2,9,7.43,-1.570247703852816,37
2048,frank_2015,be,2,10,6.79,-2.2097147655786795,23
2049,frank_2015,remembered,10,11,4.33,-4.669565932990288,1
2050,frank_2015,put,3,1,5.66,-3.3400828496150363,32
2051,frank_2015,her,3,2,6.3,-2.6989697871888323,22
2052,frank_2015,mug,3,3,3.71,-5.289797985344615,19
2053,frank_2015,of,2,4,7.4,-1.600326261216393,17
2054,frank_2015,tea,3,5,4.73,-4.270017626955226,26
2055,frank_2015,down,4,6,5.88,-3.1197576519119035,16
2056,frank_2015,on,2,7,6.91,-2.0899094009871795,21
2057,frank_2015,with,4,10,6.85,-2.149966680969207,8
2058,frank_2015,a,1,11,7.36,-1.640164498695288,51
2059,frank_2015,bang,4,12,4.32,-4.679832934745768,26
2060,frank_2015,the,3,8,7.73,-1.270025706213024,14
2061,frank_2015,table,5,9,5.05,-3.9507780997178266,6
2062,frank_2015,let,3,1,5.6,-3.4001158367355173,42
2063,frank_2015,Donald,6,2,4.46,-4.540592432833052,1
2064,frank_2015,go,2,3,6.03,-2.9706158164322867,35
2065,frank_2015,and,3,4,7.41,-1.5900668597700878,15
2066,frank_2015,he,2,0,6.69,-2.3098038313399685,23
2067,frank_2015,fell,4,6,4.85,-4.149960608250699,27
2068,frank_2015,to,2,7,7.43,-1.570247703852816,37
2069,frank_2015,the,3,8,7.73,-1.270025706213024,14
2070,frank_2015,floor,5,9,4.94,-4.059976858861581,3
2071,frank_2015,with,4,10,6.85,-2.149966680969207,8
2072,frank_2015,a,1,11,7.36,-1.640164498695288,51
2073,frank_2015,thud,4,12,2.9,-6.0996328713435295,5
2074,frank_2015,opened,6,1,4.85,-4.149960608250699,2
2075,frank_2015,his,3,2,6.51,-2.4894548557519016,15
2076,frank_2015,letter,6,3,4.95,-4.0501174217538685,16
2077,frank_2015,and,3,4,7.41,-1.5900668597700878,15
2078,frank_2015,found,5,5,5.68,-3.319663579917319,11
2079,frank_2015,photograph,10,7,4.23,-4.769525532638841,3
2080,frank_2015,inside,6,8,5.19,-3.8096654999388635,2
2081,frank_2015,a,1,6,7.36,-1.640164498695288,51
2082,frank_2015,walked,6,1,4.67,-4.329744867228396,2
2083,frank_2015,into,4,2,6.11,-2.8894099530384927,3
2084,frank_2015,the,3,3,7.73,-1.270025706213024,14
2085,frank_2015,office,6,4,5.4,-3.6003245482655086,0
2086,frank_2015,and,3,5,7.41,-1.5900668597700878,15
2087,frank_2015,removed,7,6,4.79,-4.20970779721534,1
2088,frank_2015,his,3,7,6.51,-2.4894548557519016,15
2089,frank_2015,flat,4,8,4.72,-4.27983242439698,19
2090,frank_2015,cap,3,9,4.51,-4.489441585849562,33
2091,frank_2015,drove,5,1,4.36,-4.640145553249642,7
2092,frank_2015,his,3,2,6.51,-2.4894548557519016,15
2093,frank_2015,truck,5,3,4.64,-4.3595086250544535,7
2094,frank_2015,home,4,4,5.81,-3.1897668097229563,25
2095,frank_2015,and,3,5,7.41,-1.5900668597700878,15
2096,frank_2015,walked,6,6,4.67,-4.329744867228396,2
2097,frank_2015,down,4,7,5.88,-3.1197576519119035,16
2098,frank_2015,to,2,8,7.43,-1.570247703852816,37
2099,frank_2015,the,3,9,7.73,-1.270025706213024,14
2100,frank_2015,village,7,10,4.82,-4.179791970299582,4
2101,frank_2015,rubbed,6,1,3.57,-5.429340329978466,3
2102,frank_2015,the,3,2,7.73,-1.270025706213024,14
2103,frank_2015,back,4,3,6.04,-2.9586069200287892,22
2104,frank_2015,of,2,4,7.4,-1.600326261216393,17
2105,frank_2015,his,3,5,6.51,-2.4894548557519016,15
2106,frank_2015,neck,4,6,4.63,-4.369561954263113,15
2107,frank_2015,and,3,7,7.41,-1.5900668597700878,15
2108,frank_2015,hung,4,8,4.21,-4.7904581779834,16
2109,frank_2015,head,4,10,5.51,-3.4894536493803887,18
2110,frank_2015,just,4,1,6.43,-2.5702475585498594,12
2111,frank_2015,kept,4,2,5.0,-3.9999956570768953,8
2112,frank_2015,telling,7,3,4.92,-4.079871453855046,7
2113,frank_2015,herself,7,4,4.78,-4.219675485689354,0
2114,frank_2015,he,2,5,6.69,-2.3098038313399685,23
2115,frank_2015,had,3,6,6.33,-2.6695860237095097,33
2116,frank_2015,to,2,7,7.43,-1.570247703852816,37
2117,frank_2015,learn,5,8,5.17,-3.8297353501927813,1
2118,frank_2015,a,1,9,7.36,-1.640164498695288,51
2119,frank_2015,lesson,6,10,4.47,-4.53016326242451,3
2120,frank_2015,am,2,1,5.78,-3.2196819676374244,27
2121,frank_2015,trying,6,2,5.47,-3.530176511839648,4
2122,frank_2015,old,3,3,5.75,-3.2502629116656445,5
2123,frank_2015,man,3,4,5.82,-3.179797883488409,56
2124,frank_2015,but,3,5,6.63,-2.3695720232666786,31
2125,frank_2015,I,1,0,7.09,-1.9100948532521091,51
2126,frank_2015,would,5,7,6.27,-2.7304868222904894,8
2127,frank_2015,rather,6,8,5.32,-3.679851635929889,11
2128,frank_2015,kill,4,9,5.09,-3.9100913577255088,26
2129,frank_2015,the,3,10,7.73,-1.270025706213024,14
2130,frank_2015,ship,4,11,4.93,-4.070065336602483,17
2131,frank_2015,were,4,1,6.34,-2.6595556868519443,21
2132,frank_2015,definitely,10,2,4.96,-4.040000399696793,0
2133,frank_2015,holding,7,3,4.89,-4.110132682199497,3
2134,frank_2015,hands,5,4,5.16,-3.838629002640995,1
2135,frank_2015,underneath,10,5,4.08,-4.920782564253433,0
2136,frank_2015,the,3,6,7.73,-1.270025706213024,14
2137,frank_2015,table,5,7,5.05,-3.9507780997178266,6
2138,frank_2015,smiled,6,1,3.86,-5.140201452519435,4
2139,frank_2015,again,5,2,5.7,-3.3001614072783663,4
2140,frank_2015,at,2,3,6.7,-2.3001621874472375,24
2141,frank_2015,his,3,4,6.51,-2.4894548557519016,15
2142,frank_2015,baby,4,5,5.26,-3.739926225788064,6
2143,frank_2015,daughter,8,6,5.07,-3.9318104263510523,1
2144,frank_2015,was,3,8,6.82,-2.17979847481172,28
2145,frank_2015,perfect,7,9,5.2,-3.801340164355023,0
2146,frank_2015,she,3,7,6.26,-2.739928373391649,18
2147,frank_2015,sniffed,7,1,2.85,-6.149353764816934,2
2148,frank_2015,and,3,2,7.41,-1.5900668597700878,15
2149,frank_2015,wiped,5,3,3.86,-5.140201452519435,5
2150,frank_2015,his,3,4,6.51,-2.4894548557519016,15
2151,frank_2015,grubby,6,5,2.78,-6.218963061378868,0
2152,frank_2015,hand,4,6,5.41,-3.590065186810196,23
2153,frank_2015,across,6,7,5.25,-3.7495775578413197,1
2154,frank_2015,nose,4,9,4.51,-4.489441585849562,17
2155,frank_2015,just,4,1,6.43,-2.5702475585498594,12
2156,frank_2015,hoped,5,2,4.28,-4.718943895416496,2
2157,frank_2015,he,2,3,6.69,-2.3098038313399685,23
2158,frank_2015,wasn't,6,4,5.28,-3.718964358965126,0
2159,frank_2015,taking,6,5,5.39,-3.6108321430085466,7
2160,frank_2015,his,3,6,6.51,-2.4894548557519016,15
2161,frank_2015,temper,6,7,3.81,-5.189700258959832,2
2162,frank_2015,Chris,5,10,4.81,-4.189760759232152,2
2163,frank_2015,out,3,8,6.38,-2.6197885773323977,22
2164,frank_2015,on,2,9,6.91,-2.0899094009871795,21
2165,frank_2015,Maria,5,1,4.34,-4.659536054814366,10
2166,frank_2015,sat,3,2,4.64,-4.3595086250544535,56
2167,frank_2015,down,4,3,5.88,-3.1197576519119035,16
2168,frank_2015,with,4,4,6.85,-2.149966680969207,8
2169,frank_2015,a,1,5,7.36,-1.640164498695288,51
2170,frank_2015,cup,3,6,5.11,-3.889406923089909,18
2171,frank_2015,of,2,7,7.4,-1.600326261216393,17
2172,frank_2015,tea,3,8,4.73,-4.270017626955226,26
2173,frank_2015,and,3,9,7.41,-1.5900668597700878,15
2174,frank_2015,sandwich,8,11,4.13,-4.869634062734793,0
2175,frank_2015,folded,6,1,3.78,-5.219610671529047,2
2176,frank_2015,his,3,2,6.51,-2.4894548557519016,15
2177,frank_2015,arms,4,3,4.82,-4.179791970299582,3
2178,frank_2015,across,6,4,5.25,-3.7495775578413197,1
2179,frank_2015,chest,5,6,4.52,-4.480158885743263,5
2180,frank_2015,and,3,7,7.41,-1.5900668597700878,15
2181,frank_2015,put,3,8,5.66,-3.3400828496150363,32
2182,frank_2015,out,3,9,6.38,-2.6197885773323977,22
2183,frank_2015,lip,3,11,4.13,-4.869634062734793,26
2184,frank_2015,groaned,7,1,2.69,-6.308918507877031,2
2185,frank_2015,and,3,2,7.41,-1.5900668597700878,15
2186,frank_2015,lay,3,3,4.64,-4.3595086250544535,47
2187,frank_2015,his,3,4,6.51,-2.4894548557519016,15
2188,frank_2015,hands,5,5,5.16,-3.838629002640995,1
2189,frank_2015,across,6,6,5.25,-3.7495775578413197,1
2190,frank_2015,stomach,7,8,4.42,-4.580027738726,0
2191,frank_2015,didn't,6,1,5.68,-3.319663579917319,0
2192,frank_2015,seem,4,2,5.08,-3.920815134846772,14
2193,frank_2015,to,2,3,7.43,-1.570247703852816,37
2194,frank_2015,mind,4,4,5.41,-3.590065186810196,29
2195,frank_2015,that,4,5,7.01,-1.9913997856601942,15
2196,frank_2015,she,3,6,6.26,-2.739928373391649,18
2197,frank_2015,was,3,7,6.82,-2.17979847481172,28
2198,frank_2015,screaming,9,8,4.35,-4.649732593952082,2
2199,frank_2015,in,2,9,7.27,-1.7304870324329187,14
2200,frank_2015,his,3,10,6.51,-2.4894548557519016,15
2201,frank_2015,ear,3,11,4.43,-4.570231575521395,24
2202,frank_2015,smiled,6,1,3.86,-5.140201452519435,4
2203,frank_2015,again,5,2,5.7,-3.3001614072783663,4
2204,frank_2015,and,3,3,7.41,-1.5900668597700878,15
2205,frank_2015,felt,4,4,5.13,-3.8696630145207465,16
2206,frank_2015,like,4,5,6.41,-2.5900667076825585,24
2207,frank_2015,a,1,6,7.36,-1.640164498695288,51
2208,frank_2015,man,3,7,5.82,-3.179797883488409,56
2209,frank_2015,not,3,9,6.69,-2.3098038313399685,35
2210,frank_2015,just,4,10,6.43,-2.5702475585498594,12
2211,frank_2015,the,3,11,7.73,-1.270025706213024,14
2212,frank_2015,kid,3,12,4.99,-4.0101009911199235,22
2213,frank_2015,mostly,6,1,4.83,-4.170046879631298,2
2214,frank_2015,just,4,2,6.43,-2.5702475585498594,12
2215,frank_2015,pick,4,3,5.08,-3.920815134846772,30
2216,frank_2015,a,1,4,7.36,-1.640164498695288,51
2217,frank_2015,dry,3,5,4.74,-4.259629414314232,11
2218,frank_2015,white,5,6,5.51,-3.4894536493803887,7
2219,frank_2015,and,3,7,7.41,-1.5900668597700878,15
2220,frank_2015,drink,5,8,4.9,-4.100174027903545,9
2221,frank_2015,it,2,9,6.95,-2.050122247220762,13
2222,frank_2015,to,2,10,7.43,-1.570247703852816,37
2223,frank_2015,get,3,11,6.28,-2.7189664053730223,34
2224,frank_2015,drunk,5,12,4.61,-4.390394920279776,6
2225,frank_2015,shall,5,1,5.03,-3.9706121635068232,12
2226,frank_2015,arrive,6,2,4.38,-4.619770663061963,2
2227,frank_2015,properly,8,3,4.64,-4.3595086250544535,2
2228,frank_2015,or,2,4,6.54,-2.459670400052233,20
2229,frank_2015,you,3,5,6.98,-2.019996582940394,17
2230,frank_2015,will,4,6,6.45,-2.549750737675531,29
2231,frank_2015,never,5,7,5.91,-3.0899089202187056,9
2232,frank_2015,live,4,8,5.54,-3.4596692736418175,24
2233,frank_2015,this,4,9,6.82,-2.17979847481172,7
2234,frank_2015,down,4,10,5.88,-3.1197576519119035,16
2235,frank_2015,they,4,1,6.5,-2.5003127799466554,12
2236,frank_2015,sat,3,2,4.64,-4.3595086250544535,56
2237,frank_2015,drinking,8,3,4.71,-4.289874169191321,0
2238,frank_2015,their,5,4,6.33,-2.6695860237095097,2
2239,frank_2015,tea,3,5,4.73,-4.270017626955226,26
2240,frank_2015,Mick,4,6,3.83,-5.169989064063882,27
2241,frank_2015,dug,3,7,3.86,-5.140201452519435,23
2242,frank_2015,them,4,8,6.19,-2.8096680216398107,10
2243,frank_2015,a,1,9,7.36,-1.640164498695288,51
2244,frank_2015,trench,6,10,3.7,-5.300075597257523,4
2245,frank_2015,drank,5,1,3.95,-5.050073556332088,13
2246,frank_2015,too,3,2,5.95,-3.0501218085397377,32
2247,frank_2015,much,4,3,6.0,-2.9999995657057354,6
2248,frank_2015,at,2,4,6.7,-2.3001621874472375,24
2249,frank_2015,times,5,5,5.56,-3.440092178562004,3
2250,frank_2015,and,3,6,7.41,-1.5900668597700878,15
2251,frank_2015,washed,6,7,4.1,-4.899594988434111,5
2252,frank_2015,little,6,9,5.75,-3.2502629116656445,2
2253,frank_2015,first,5,1,6.11,-2.8894099530384927,1
2254,frank_2015,knife,5,2,4.41,-4.590049978379491,0
2255,frank_2015,caught,6,3,4.9,-4.100174027903545,4
2256,frank_2015,in,2,4,7.27,-1.7304870324329187,14
2257,frank_2015,her,3,5,6.3,-2.6989697871888323,22
2258,frank_2015,skirt,5,6,3.96,-5.039957544273158,10
2259,frank_2015,and,3,7,7.41,-1.5900668597700878,15
2260,frank_2015,she,3,8,6.26,-2.739928373391649,18
2261,frank_2015,shook,5,9,4.05,-4.9507432027677725,12
2262,frank_2015,it,2,10,6.95,-2.050122247220762,13
2263,frank_2015,free,4,11,5.63,-3.3695711078930715,12
2264,frank_2015,flung,5,1,3.33,-5.669383332705562,5
2265,frank_2015,out,3,2,6.38,-2.6197885773323977,22
2266,frank_2015,my,2,3,6.57,-2.4294569433722897,16
2267,frank_2015,hands,5,4,5.16,-3.838629002640995,1
2268,frank_2015,and,3,5,7.41,-1.5900668597700878,15
2269,frank_2015,they,4,6,6.5,-2.5003127799466554,12
2270,frank_2015,said,4,7,6.01,-2.9913994024593875,23
2271,frank_2015,I,1,0,7.09,-1.9100948532521091,51
2272,frank_2015,had,3,9,6.33,-2.6695860237095097,33
2273,frank_2015,broken,6,10,4.88,-4.119752502212281,2
2274,frank_2015,wrists,6,12,3.4,-5.600153287287077,0
2275,frank_2015,gathered,8,1,4.27,-4.730463707244033,2
2276,frank_2015,villagers,9,2,3.75,-5.250186414707062,1
2277,frank_2015,took,4,3,5.51,-3.4894536493803887,23
2278,frank_2015,a,1,4,7.36,-1.640164498695288,51
2279,frank_2015,step,4,5,5.13,-3.8696630145207465,13
2280,frank_2015,back,4,6,6.04,-2.9586069200287892,22
2281,frank_2015,almost,6,7,5.39,-3.6108321430085466,0
2282,frank_2015,as,2,8,6.77,-2.229884631478697,25
2283,frank_2015,one,3,9,6.47,-2.5301778368033934,10
2284,frank_2015,man,3,10,5.82,-3.179797883488409,56
2285,frank_2015,shouldn't,9,1,4.82,-4.179791970299582,0
2286,frank_2015,have,4,2,6.71,-2.289882550230398,26
2287,frank_2015,been,4,3,6.27,-2.7304868222904894,17
2288,frank_2015,racing,6,4,4.5,-4.500299174102789,7
2289,frank_2015,my,2,5,6.57,-2.4294569433722897,16
2290,frank_2015,truck,5,6,4.64,-4.3595086250544535,7
2291,frank_2015,in,2,7,7.27,-1.7304870324329187,14
2292,frank_2015,the,3,8,7.73,-1.270025706213024,14
2293,frank_2015,first,5,9,6.11,-2.8894099530384927,1
2294,frank_2015,place,5,10,5.71,-3.2898817883110714,10
2295,frank_2015,had,3,1,6.33,-2.6695860237095097,33
2296,frank_2015,been,4,2,6.27,-2.7304868222904894,17
2297,frank_2015,two,3,3,6.1,-2.8996291102044136,8
2298,frank_2015,weeks,5,4,5.19,-3.8096654999388635,2
2299,frank_2015,since,5,5,5.75,-3.2502629116656445,7
2300,frank_2015,Philip,6,6,4.28,-4.718943895416496,0
2301,frank_2015,sent,4,9,5.16,-3.838629002640995,31
2302,frank_2015,to,2,10,7.43,-1.570247703852816,37
2303,frank_2015,prison,6,11,4.8,-4.199963758172021,6
2304,frank_2015,had,3,1,6.33,-2.6695860237095097,33
2305,frank_2015,another,7,2,5.74,-3.2596365208801434,1
2306,frank_2015,shock,5,3,4.46,-4.540592432833052,9
2307,frank_2015,when,4,4,6.37,-2.630783956993964,14
2308,frank_2015,they,4,5,6.5,-2.5003127799466554,12
2309,frank_2015,told,4,6,5.54,-3.4596692736418175,21
2310,frank_2015,him,3,7,6.11,-2.8894099530384927,26
2311,frank_2015,he,2,0,6.69,-2.3098038313399685,23
2312,frank_2015,was,3,9,6.82,-2.17979847481172,28
2313,frank_2015,moving,6,10,5.02,-3.9788065648118347,7
2314,frank_2015,cells,5,11,4.75,-4.250255956839869,2
2315,frank_2015,us,2,1,6.04,-2.9586069200287892,15
2316,frank_2015,give,4,2,5.71,-3.2898817883110714,13
2317,frank_2015,battle,6,3,4.94,-4.059976858861581,11
2318,frank_2015,to,2,4,7.43,-1.570247703852816,37
2319,frank_2015,these,5,5,6.04,-2.9586069200287892,5
2320,frank_2015,foreign,7,6,5.08,-3.920815134846772,1
2321,frank_2015,snakes,6,7,3.86,-5.140201452519435,2
2322,frank_2015,once,4,8,5.53,-3.469799020694141,1
2323,frank_2015,and,3,9,7.41,-1.5900668597700878,15
2324,frank_2015,for,3,10,7.01,-1.9913997856601942,29
2325,frank_2015,all,3,11,6.52,-2.480171875017509,19
2326,frank_2015,told,4,1,5.54,-3.4596692736418175,21
2327,frank_2015,Jason,5,2,4.46,-4.540592432833052,3
2328,frank_2015,he,2,3,6.69,-2.3098038313399685,23
2329,frank_2015,would,5,4,6.27,-2.7304868222904894,8
2330,frank_2015,just,4,5,6.43,-2.5702475585498594,12
2331,frank_2015,sit,3,6,4.9,-4.100174027903545,34
2332,frank_2015,outside,7,7,5.25,-3.7495775578413197,2
2333,frank_2015,to,2,8,7.43,-1.570247703852816,37
2334,frank_2015,have,4,9,6.71,-2.289882550230398,26
2335,frank_2015,his,3,10,6.51,-2.4894548557519016,15
2336,frank_2015,lunch,5,11,4.66,-4.340074296872592,11
2337,frank_2015,truck,5,1,4.64,-4.3595086250544535,7
2338,frank_2015,was,3,2,6.82,-2.17979847481172,28
2339,frank_2015,the,3,0,7.73,-1.270025706213024,14
2340,frank_2015,drove,5,11,4.36,-4.640145553249642,7
2341,frank_2015,an,2,3,6.53,-2.4698001736864703,29
2342,frank_2015,older,5,4,4.92,-4.079871453855046,5
2343,frank_2015,of,2,6,7.4,-1.600326261216393,17
2344,frank_2015,ones,4,8,5.07,-3.9318104263510523,3
2345,frank_2015,others,6,10,5.42,-3.5800426002035644,0
2346,frank_2015,version,7,5,5.07,-3.9318104263510523,1
2347,frank_2015,knocked,7,1,4.24,-4.759425792981616,1
2348,frank_2015,on,2,2,6.91,-2.0899094009871795,21
2349,frank_2015,the,3,3,7.73,-1.270025706213024,14
2350,frank_2015,door,4,4,5.08,-3.920815134846772,12
2351,frank_2015,hard,4,6,5.53,-3.469799020694141,24
2352,frank_2015,that,4,7,7.01,-1.9913997856601942,15
2353,frank_2015,he,2,0,6.69,-2.3098038313399685,23
2354,frank_2015,almost,6,9,5.39,-3.6108321430085466,0
2355,frank_2015,broke,5,10,4.85,-4.149960608250699,9
2356,frank_2015,it,2,11,6.95,-2.050122247220762,13
2357,frank_2015,down,4,12,5.88,-3.1197576519119035,16
2358,frank_2015,so,2,5,6.52,-2.480171875017509,35
2359,frank_2015,can't,5,1,5.8,-3.1999699524925727,0
2360,frank_2015,see,3,2,6.1,-2.8996291102044136,37
2361,frank_2015,any,3,3,6.07,-2.931813767062132,17
2362,frank_2015,amount,6,4,5.13,-3.8696630145207465,0
2363,frank_2015,of,2,5,7.4,-1.600326261216393,17
2364,frank_2015,talk,4,6,5.42,-3.5800426002035644,15
2365,frank_2015,getting,7,7,5.57,-3.429455892661387,7
2366,frank_2015,you,3,8,6.98,-2.019996582940394,17
2367,frank_2015,out,3,9,6.38,-2.6197885773323977,22
2368,frank_2015,this,4,11,6.82,-2.17979847481172,7
2369,frank_2015,mess,4,12,4.57,-4.429445385692169,21
2370,frank_2015,sat,3,1,4.64,-4.3595086250544535,56
2371,frank_2015,his,3,2,6.51,-2.4894548557519016,15
2372,frank_2015,son,3,3,5.28,-3.718964358965126,41
2373,frank_2015,up,2,4,6.39,-2.61083373837245,7
2374,frank_2015,on,2,5,6.91,-2.0899094009871795,21
2375,frank_2015,the,3,6,7.73,-1.270025706213024,14
2376,frank_2015,table,5,7,5.05,-3.9507780997178266,6
2377,frank_2015,and,3,8,7.41,-1.5900668597700878,15
2378,frank_2015,laid,4,9,4.56,-4.440081411093364,13
2379,frank_2015,belt,4,11,4.42,-4.580027738726,25
2380,frank_2015,beside,6,12,4.19,-4.809640283734676,3
2381,frank_2015,him,3,13,6.11,-2.8894099530384927,26
2382,frank_2015,I,1,1,7.09,-1.9100948532521091,51
2383,frank_2015,have,4,2,6.71,-2.289882550230398,26
2384,frank_2015,time,4,3,6.29,-2.70996516592242,21
2385,frank_2015,at,2,4,6.7,-2.3001621874472375,24
2386,frank_2015,the,3,5,7.73,-1.270025706213024,14
2387,frank_2015,end,3,6,5.68,-3.319663579917319,6
2388,frank_2015,I'll,4,7,5.43,-3.570246105522965,0
2389,frank_2015,fill,4,8,4.64,-4.3595086250544535,29
2390,frank_2015,you,3,9,6.98,-2.019996582940394,17
2391,frank_2015,in,2,10,7.27,-1.7304870324329187,14
2392,frank_2015,on,2,11,6.91,-2.0899094009871795,21
2393,frank_2015,what,4,12,6.38,-2.6197885773323977,15
2394,frank_2015,happened,8,13,5.2,-3.801340164355023,0
2395,frank_2015,gate,4,1,4.47,-4.53016326242451,31
2396,frank_2015,was,3,2,6.82,-2.17979847481172,28
2397,frank_2015,double,6,3,5.01,-3.9913955704699156,3
2398,frank_2015,one,3,4,6.47,-2.5301778368033934,10
2399,frank_2015,huge,4,5,5.06,-3.939298383189052,10
2400,frank_2015,mass,4,6,4.87,-4.130175931136036,20
2401,frank_2015,of,2,7,7.4,-1.600326261216393,17
2402,frank_2015,wood,4,8,4.78,-4.219675485689354,18
2403,frank_2015,following,9,9,5.46,-3.540606004276436,0
2404,frank_2015,another,7,10,5.74,-3.2596365208801434,1
2405,frank_2015,last,4,1,5.86,-3.1402608339490103,27
2406,frank_2015,week,4,2,5.56,-3.440092178562004,15
2407,frank_2015,was,3,4,6.82,-2.17979847481172,28
2408,frank_2015,a,1,5,7.36,-1.640164498695288,51
2409,frank_2015,white,5,6,5.51,-3.4894536493803887,7
2410,frank_2015,van,3,7,4.78,-4.219675485689354,34
2411,frank_2015,parked,6,8,3.91,-5.089856038935487,5
2412,frank_2015,across,6,9,5.25,-3.7495775578413197,1
2413,frank_2015,the,3,10,7.73,-1.270025706213024,14
2414,frank_2015,street,6,11,5.28,-3.718964358965126,6
2415,frank_2015,there,5,3,6.31,-2.6903696196847013,8
2416,frank_2015,put,3,1,5.66,-3.3400828496150363,32
2417,frank_2015,his,3,2,6.51,-2.4894548557519016,15
2418,frank_2015,hands,5,3,5.16,-3.838629002640995,1
2419,frank_2015,in,2,4,7.27,-1.7304870324329187,14
2420,frank_2015,pockets,7,6,4.08,-4.920782564253433,1
2421,frank_2015,and,3,7,7.41,-1.5900668597700878,15
2422,frank_2015,leaned,6,8,3.41,-5.58989792335714,5
2423,frank_2015,against,7,9,5.68,-3.319663579917319,0
2424,frank_2015,the,3,10,7.73,-1.270025706213024,14
2425,frank_2015,truck,5,11,4.64,-4.3595086250544535,7
2426,frank_2015,walked,6,1,4.67,-4.329744867228396,2
2427,frank_2015,in,2,2,7.27,-1.7304870324329187,14
2428,frank_2015,to,2,3,7.43,-1.570247703852816,37
2429,frank_2015,wake,4,4,4.76,-4.240324602428535,33
2430,frank_2015,Samuel,6,5,4.19,-4.809640283734676,2
2431,frank_2015,at,2,6,6.7,-2.3001621874472375,24
2432,frank_2015,four,4,7,5.53,-3.469799020694141,11
2433,frank_2015,the,3,10,7.73,-1.270025706213024,14
2434,frank_2015,morning,7,11,5.33,-3.669584197242084,7
2435,frank_2015,thirty,6,8,4.38,-4.619770663061963,1
2436,frank_2015,last,4,1,5.86,-3.1402608339490103,27
2437,frank_2015,thing,5,2,5.72,-3.2798398693672466,8
2438,frank_2015,Alex,4,3,4.62,-4.379853530415341,14
2439,frank_2015,felt,4,4,5.13,-3.8696630145207465,16
2440,frank_2015,like,4,5,6.41,-2.5900667076825585,24
2441,frank_2015,doing,5,6,5.6,-3.4001158367355173,3
2442,frank_2015,after,5,7,6.11,-2.8894099530384927,4
2443,frank_2015,work,4,8,5.96,-3.040004685471755,15
2444,frank_2015,was,3,9,6.82,-2.17979847481172,28
2445,frank_2015,more,4,10,6.36,-2.6401643280119083,33
2446,frank_2015,got,3,1,5.91,-3.0899089202187056,37
2447,frank_2015,the,3,2,7.73,-1.270025706213024,14
2448,frank_2015,ability,7,3,4.96,-4.040000399696793,2
2449,frank_2015,to,2,4,7.43,-1.570247703852816,37
2450,frank_2015,work,4,5,5.96,-3.040004685471755,15
2451,frank_2015,but,3,6,6.63,-2.3695720232666786,31
2452,frank_2015,he,2,7,6.69,-2.3098038313399685,23
2453,frank_2015,just,4,8,6.43,-2.5702475585498594,12
2454,frank_2015,gets,4,9,5.25,-3.7495775578413197,3
2455,frank_2015,bored,5,10,4.2,-4.801315426922857,9
2456,frank_2015,too,3,11,5.95,-3.0501218085397377,32
2457,frank_2015,easy,4,12,5.29,-3.7099631614920034,3
2458,frank_2015,felt,4,1,5.13,-3.8696630145207465,16
2459,frank_2015,good,4,2,6.12,-2.879425739783304,19
2460,frank_2015,when,4,3,6.37,-2.630783956993964,14
2461,frank_2015,he,2,4,6.69,-2.3098038313399685,23
2462,frank_2015,got,3,5,5.91,-3.0899089202187056,37
2463,frank_2015,ready,5,6,5.28,-3.718964358965126,8
2464,frank_2015,to,2,7,7.43,-1.570247703852816,37
2465,frank_2015,go,2,8,6.03,-2.9706158164322867,35
2466,frank_2015,out,3,9,6.38,-2.6197885773323977,22
2467,frank_2015,on,2,10,6.91,-2.0899094009871795,21
2468,frank_2015,Saturday,8,11,4.87,-4.130175931136036,0
2469,frank_2015,night,5,12,5.61,-3.3904045237134817,16
2470,frank_2015,shout,5,1,4.06,-4.939264396550682,11
2471,frank_2015,caught,6,2,4.9,-4.100174027903545,4
2472,frank_2015,him,3,3,6.11,-2.8894099530384927,26
2473,frank_2015,off,3,4,5.93,-3.0700699295814204,5
2474,frank_2015,guard,5,5,4.73,-4.270017626955226,1
2475,frank_2015,and,3,6,7.41,-1.5900668597700878,15
2476,frank_2015,he,2,7,6.69,-2.3098038313399685,23
2477,frank_2015,fell,4,8,4.85,-4.149960608250699,27
2478,frank_2015,back,4,9,6.04,-2.9586069200287892,22
2479,frank_2015,a,1,10,7.36,-1.640164498695288,51
2480,frank_2015,little,6,11,5.75,-3.2502629116656445,2
2481,frank_2015,way,3,12,6.01,-2.9913994024593875,46
2482,frank_2015,speaker,7,1,4.49,-4.510027465964983,2
